x,y,z,return_number,overlap,classification,number_of_returns,edge_of_flight_line,gps_time,pc_ID,key_point,probability,withheld,synthetic,scanner_channel,point_source_id,scan_angle,user_data,intensity,label_semantikarto,scan_direction_flag,cluster_label
0.30855555024068887,0.35776950022470305,8.463822000351673,0,0,9,0,0,53046.62981679077,2.0,0,0.999847412109375,0,0,0,0,0,0,49555,1,0,1
0.29691314945029096,0.3384852004291276,8.475929598619103,0,0,9,0,0,53046.62981786366,2.0,0,0.9999949932098389,0,0,0,0,0,0,51438,1,0,1
0.29331205001687866,0.3224745004783519,8.489665799527128,0,0,9,0,0,53046.62981881733,2.0,0,0.9999949932098389,0,0,0,0,0,0,51627,1,0,1
0.2897109499951884,0.30646389937489465,8.50340209896233,0,0,9,0,0,53046.629819771006,2.0,0,0.9999949932098389,0,0,0,0,0,0,51600,1,0,1
0.2892303505085459,0.2948342001675689,8.516874899189764,0,0,9,0,0,53046.62982072468,2.0,0,0.9999949932098389,0,0,0,0,0,0,51340,1,0,1
0.29523464974275754,0.27979619974738945,8.535282500369155,0,0,9,0,0,53046.62982179756,2.0,0,0.9999687671661377,0,0,0,0,0,0,51099,1,0,1
0.3038482495755398,0.26715940026577145,8.552516300360963,0,0,9,0,0,53046.62982275124,2.0,0,0.9999687671661377,0,0,0,0,0,0,49906,1,0,1
0.30955504963281627,0.2552327005263737,8.569813500245843,0,0,9,0,0,53046.62982370491,2.0,0,0.9999687671661377,0,0,0,0,0,0,44769,1,0,1
0.31697085042850087,0.24186169944844463,8.587112600297722,0,0,9,0,0,53046.62982465859,2.0,0,0.9999687671661377,0,0,0,0,0,0,28547,1,0,1
0.3135604500900106,0.36501200008584467,8.423343399563693,0,0,9,0,0,53046.63483097191,2.0,0,0.9991706609725952,0,0,0,0,0,0,47240,1,0,1
0.3029174504493362,0.34552899966277906,8.43642860012911,0,0,9,0,0,53046.634832044794,2.0,0,0.9999940395355225,0,0,0,0,0,0,50624,1,0,1
0.29275514971426403,0.32798760018653383,8.449425399921058,0,0,9,0,0,53046.63483299847,2.0,0,0.9999949932098389,0,0,0,0,0,0,51476,1,0,1
0.2900924505453814,0.3117024006065863,8.462141699093323,0,0,9,0,0,53046.63483395214,2.0,0,0.9999949932098389,0,0,0,0,0,0,51832,1,0,1
0.28681945015046084,0.29677649930177846,8.478830101110113,0,0,9,0,0,53046.63483490582,2.0,0,0.9999949932098389,0,0,0,0,0,0,51956,1,0,1
0.29001615031768724,0.2832674003868567,8.493261600492696,0,0,9,0,0,53046.6348359787,2.0,0,0.9999949932098389,0,0,0,0,0,0,52462,1,0,1
0.29331205001687866,0.2698721998587502,8.510689500588818,0,0,9,0,0,53046.634836932375,2.0,0,0.9999974966049194,0,0,0,0,0,0,52084,1,0,1
0.30239864937453315,0.2591771001712711,8.527834799716054,0,0,9,0,0,53046.63483788605,2.0,0,0.9999687671661377,0,0,0,0,0,0,51329,1,0,1
0.31228634964866303,0.24735059970644918,8.547000900644793,0,0,9,0,0,53046.634838839724,2.0,0,0.9999687671661377,0,0,0,0,0,0,51140,1,0,1
0.3212890494051308,0.23654159975530706,8.561149900713517,0,0,9,0,0,53046.63483991261,2.0,0,0.9999687671661377,0,0,0,0,0,0,47041,1,0,1
0.20880884985389564,0.3525479000076321,8.337957698488271,0,0,9,0,0,53046.63984419937,2.0,0,0.9990629553794861,0,0,0,0,0,0,29918,1,0,1
0.20829774992465616,0.3408802002624912,8.350431800654192,0,0,9,0,0,53046.63984515305,2.0,0,0.9990629553794861,0,0,0,0,0,0,37470,1,0,1
0.2545242494324672,0.34224869947126135,8.37798149938716,0,0,9,0,0,53046.63984610672,2.0,0,0.9927399754524231,0,0,0,0,0,0,40607,1,0,1
0.28865054972510473,0.33623710022341735,8.405185799368704,0,0,9,0,0,53046.639847179606,2.0,0,0.9999940395355225,0,0,0,0,0,0,48265,1,0,1
0.2913818497409515,0.32078630026312477,8.419705699524759,0,0,9,0,0,53046.63984813328,2.0,0,0.9999940395355225,0,0,0,0,0,0,51252,1,0,1
0.28801724977583637,0.30574649994588576,8.433397699264086,0,0,9,0,0,53046.639849086954,2.0,0,0.9999940395355225,0,0,0,0,0,0,51828,1,0,1
0.29045104943819217,0.29340680046927414,8.446807299780653,0,0,9,0,0,53046.63985004063,2.0,0,0.9999940395355225,0,0,0,0,0,0,51807,1,0,1
0.29335784980197593,0.27818389988362624,8.467319999799862,0,0,9,0,0,53046.63985111351,2.0,0,0.9999949932098389,0,0,0,0,0,0,52182,1,0,1
0.297767650113634,0.2654088999640014,8.481686100595198,0,0,9,0,0,53046.63985206719,2.0,0,0.9999974966049194,0,0,0,0,0,0,51941,1,0,1
0.3063888499081867,0.25277219995531786,8.498919900587007,0,0,9,0,0,53046.63985302086,2.0,0,0.9999974966049194,0,0,0,0,0,0,51739,1,0,1
0.31406405006471716,0.24041010029997242,8.51717369927783,0,0,9,0,0,53046.639853974535,2.0,0,0.9999974966049194,0,0,0,0,0,0,51997,1,0,1
0.3248062504139122,0.2323530003124468,8.533166399327808,0,0,9,0,0,53046.63985504742,2.0,0,0.9999687671661377,0,0,0,0,0,0,51462,1,0,1
0.3454437498224518,0.22215729980035157,8.554940900943663,0,0,9,0,0,53046.63985600109,2.0,0,0.9999958276748657,0,0,0,0,0,0,49310,1,0,1
0.36116025015941206,0.21306890008835627,8.574823300711156,0,0,9,0,0,53046.63985695477,2.0,0,0.9999958276748657,0,0,0,0,0,0,39441,1,0,1
0.2949142500849958,0.3677858003610589,8.33971479933588,0,0,9,0,0,53046.644859334185,2.0,0,0.99442458152771,0,0,0,0,0,0,33680,1,0,1
0.26274874992984193,0.34500299992323985,8.34658450046555,0,0,9,0,0,53046.64486028786,2.0,0,0.9990629553794861,0,0,0,0,0,0,36573,1,0,1
0.2548217497859582,0.32387719960810124,8.360649400550312,0,0,9,0,0,53046.64486124153,2.0,0,0.9927399754524231,0,0,0,0,0,0,36867,1,0,1
0.28116604984005206,0.3204258003387528,8.37998800067256,0,0,9,0,0,53046.64486231442,2.0,0,0.9927399754524231,0,0,0,0,0,0,42485,1,0,1
0.28763575040219913,0.3073295003383282,8.398307100987378,0,0,9,0,0,53046.64486326809,2.0,0,0.9999940395355225,0,0,0,0,0,0,49177,1,0,1
0.2892227499584976,0.2912204003844203,8.41489000072768,0,0,9,0,0,53046.644864221766,2.0,0,0.9999940395355225,0,0,0,0,0,0,51463,1,0,1
0.28994755005900097,0.28032490027094187,8.428297500895045,0,0,9,0,0,53046.64486517544,2.0,0,0.9999940395355225,0,0,0,0,0,0,51846,1,0,1
0.29595185046976835,0.26528689985076237,8.446704998855488,0,0,9,0,0,53046.64486624832,2.0,0,0.9999974966049194,0,0,0,0,0,0,51472,1,0,1
0.30185694958373716,0.2542929997341518,8.462959099327952,0,0,9,0,0,53046.644867202,2.0,0,0.9999974966049194,0,0,0,0,0,0,51370,1,0,1
0.3102722497715492,0.24072340062974668,8.481235998732174,0,0,9,0,0,53046.64486815567,2.0,0,0.9999974966049194,0,0,0,0,0,0,52255,1,0,1
0.3235168500417864,0.23009059977757865,8.499251500841758,0,0,9,0,0,53046.64486910935,2.0,0,0.9999974966049194,0,0,0,0,0,0,52426,1,0,1
0.3404464499349004,0.2217363997850466,8.519068598985257,0,0,9,0,0,53046.64487018223,2.0,0,0.9999958276748657,0,0,0,0,0,0,51775,1,0,1
0.36154934949481965,0.21348239969270627,8.54075459973654,0,0,9,0,0,53046.644871135904,2.0,0,0.9999958276748657,0,0,0,0,0,0,51739,1,0,1
0.3772430499464688,0.20435599944289584,8.559638201351419,0,0,9,0,0,53046.64487208958,2.0,0,0.9999958276748657,0,0,0,0,0,0,48133,1,0,1
0.3880691504851284,0.19225479977741722,8.577784398980475,0,0,9,0,0,53046.64487304325,2.0,0,0.9929631352424622,0,0,0,0,0,0,33866,1,0,1
0.3197784506720418,0.37498509956469167,8.313639999282117,0,0,9,0,0,53046.649874468996,2.0,0,0.99442458152771,0,0,0,0,0,0,38572,1,0,1
0.309410050315754,0.3565109004656593,8.327679799959299,0,0,9,0,0,53046.64987542267,2.0,0,0.99442458152771,0,0,0,0,0,0,39011,1,0,1
0.28160094954883486,0.33472329983572074,8.334376700058234,0,0,9,0,0,53046.649876376345,2.0,0,0.9998569488525391,0,0,0,0,0,0,35176,1,0,1
0.2731704500257599,0.31577579975586006,8.348374299824822,0,0,9,0,0,53046.64987744923,2.0,0,0.9990629553794861,0,0,0,0,0,0,35814,1,0,1
0.27937315008873503,0.30167069968263405,8.365738800027874,0,0,9,0,0,53046.6498784029,2.0,0,0.9927399754524231,0,0,0,0,0,0,36888,1,0,1
0.28260805007928835,0.2881994999557451,8.381169000599819,0,0,9,0,0,53046.64987935658,2.0,0,0.9999940395355225,0,0,0,0,0,0,43532,1,0,1
0.28804775021843326,0.27526390004499557,8.397511600372933,0,0,9,0,0,53046.64988031025,2.0,0,0.9999940395355225,0,0,0,0,0,0,50207,1,0,1
0.29472355040179593,0.2631003996673581,8.414787699802513,0,0,9,0,0,53046.649881383135,2.0,0,0.9999982118606567,0,0,0,0,0,0,51250,1,0,1
0.30334474960807073,0.25046370028429055,8.432021499794324,0,0,9,0,0,53046.64988233681,2.0,0,0.9999982118606567,0,0,0,0,0,0,51433,1,0,1
0.3121643496431091,0.23875980052401002,8.448212398991998,0,0,9,0,0,53046.64988329048,2.0,0,0.9999974966049194,0,0,0,0,0,0,52170,1,0,1
0.3237686500291397,0.2296472001106054,8.468223400185455,0,0,9,0,0,53046.64988424416,2.0,0,0.9999974966049194,0,0,0,0,0,0,52402,1,0,1
0.3382492503363571,0.21978659951571577,8.487172398823658,0,0,9,0,0,53046.64988531704,2.0,0,0.9999974966049194,0,0,0,0,0,0,52018,1,0,1
0.35929105018040086,0.21145670032314345,8.506860800141864,0,0,9,0,0,53046.649886270716,2.0,0,0.999995231628418,0,0,0,0,0,0,51144,1,0,1
0.3811416503216499,0.20199520015612743,8.528569900042623,0,0,9,0,0,53046.64988722439,2.0,0,0.9999958276748657,0,0,0,0,0,0,49341,1,0,1
0.40054325028872456,0.19518540005253618,8.550253900535802,0,0,9,0,0,53046.649888178064,2.0,0,0.9929631352424622,0,0,0,0,0,0,41110,1,0,1
0.31117244962447416,0.3862075997457997,8.265422399893803,0,0,9,0,0,53046.65488769646,2.0,0,0.9956852197647095,0,0,0,0,0,0,25778,1,0,1
0.31172174996531843,0.3702591998815669,8.280028699001301,0,0,9,0,0,53046.65488865013,2.0,0,0.9956852197647095,0,0,0,0,0,0,42061,1,0,1
0.2983703502013459,0.35241900060180614,8.292134300138475,0,0,9,0,0,53046.65488960381,2.0,0,0.99442458152771,0,0,0,0,0,0,47809,1,0,1
0.28844455011112663,0.33584849950786577,8.305086800234546,0,0,9,0,0,53046.65489055748,2.0,0,0.9998569488525391,0,0,0,0,0,0,47979,1,0,1
0.2841644497740304,0.31696330014016394,8.319954499764533,0,0,9,0,0,53046.654891630365,2.0,0,0.9998569488525391,0,0,0,0,0,0,42606,1,0,1
0.2785263499826777,0.3013120002809375,8.33073659939679,0,0,9,0,0,53046.65489258404,2.0,0,0.9998569488525391,0,0,0,0,0,0,37642,1,0,1
0.28137964941580057,0.2860130998708913,8.349251701546846,0,0,9,0,0,53046.654893537714,2.0,0,0.9998569488525391,0,0,0,0,0,0,43716,1,0,1
0.28625484987883837,0.2751798003710213,8.363529400004786,0,0,9,0,0,53046.65489449139,2.0,0,0.9927399754524231,0,0,0,0,0,0,49789,1,0,1
0.2936401502319261,0.2617709001050594,8.379829700340128,0,0,9,0,0,53046.65489556427,2.0,0,0.9999982118606567,0,0,0,0,0,0,51027,1,0,1
0.30232234973511685,0.24921009982222378,8.39906120142004,0,0,9,0,0,53046.654896517946,2.0,0,0.9999982118606567,0,0,0,0,0,0,50856,1,0,1
0.3123855503571837,0.2382785004177721,8.41618550018308,0,0,9,0,0,53046.65489747162,2.0,0,0.9999982118606567,0,0,0,0,0,0,51355,1,0,1
0.3237152496939941,0.22815699983301566,8.435242001355872,0,0,9,0,0,53046.654898425295,2.0,0,0.9999982118606567,0,0,0,0,0,0,51647,1,0,1
